User ID,User Difficulty Choice,User Read Books (2017),User Read Books (2018),Average Rating (2017)
ID401607467,5,"7202, 5529, 5120","6429, 6813, 6386",9.251014185423356
ID557657804,1,5636,6948,1.8983275395132995
ID518514095,3,5315,"7944, 7189",0.5899972507655828
ID859113863,1,7286,7713,3.6575404270405785
ID677086713,3,"6377, 7980, 6198, 7406","7092, 6591, 7925, 6607, 5516",6.552497825957939
ID331141888,2,"5584, 6747","6939, 5621",6.495436210749954
ID433135893,3,5704,5344,2.234324730677687
ID822982582,3,7844,6947,4.7909108311665864
ID668621053,5,"5907, 6365, 7813","7817, 5214, 5323",0.7680118272218247
ID536771778,3,7894,5240,0.9663268468908557
ID703674052,5,"6984, 5708, 6470, 5971","5133, 7458, 6337, 6819, 5599",4.151488221797996
ID949030588,1,"5768, 7225, 5171","6742, 5434, 7080",3.8478287316270374
ID146703956,3,"6979, 6057, 7356, 5169","6606, 7555, 7509, 6817, 5001",2.9009394674584446
ID49869268,2,"7446, 7588, 7954","7650, 7896, 7648",2.20545513785244
ID559633790,2,5987,7580,2.8763075435318783
ID701327742,5,"7321, 6776, 6166","6563, 6878, 5287",2.632907374154796
ID200015517,4,5252,7626,5.521354891038249
ID84372863,5,7530,7087,6.647440995667587
ID385670780,3,"5176, 6537, 5093, 7405","6782, 7703, 6274, 7673",1.3161250266879185
ID286107337,4,"7800, 7467, 6303","7038, 7875, 5441",1.993009786776714
ID781135337,5,"7998, 7604, 7218, 7930, 7671, 7402","7623, 6422, 5186, 5947, 6512, 7636",0.5287041912111453
ID229845546,Not specified,7258,6158,0.7437180946169741
ID398794501,1,5693,7023,4.36758461147567
ID903320443,5,6687,6834,0.3593899302702246
ID799387861,5,"7533, 7752, 7228, 6317, 7903","5224, 7385, 5079, 6524, 6632",3.167023579308123
ID461483028,1,7484,"6933, 5617",2.683619349524716
ID758639155,Not specified,6856,5067,3.4457077530301783
ID487596869,Not specified,"5582, 5401, 6620, 6588, 7037, 6839, 7059, 5222, 5102","6931, 5202, 5265, 7346, 5860, 7201, 6000, 5152, 5118",1.5467411060303662
ID666944286,3,"6680, 5531","7888, 7869",5.491000179155629
ID637316841,Not specified,5383,7749,1.0704013887971602
ID666885457,3,7864,"5069, 5246",5.402336217094095
ID8423324,2,"6397, 6063, 7451, 6907","6020, 7480, 7797, 7327",1.5586084940841225
ID671327232,3,"5269, 7375, 7858","7463, 7361, 5455",1.9235271991243479
ID272385767,Not specified,"5588, 5960, 7152, 6253","6848, 6707, 7143, 6147, 6562",1.7717526190556543
ID467057554,4,"7643, 6312","6807, 5682",2.257770752784232
ID407684606,4,7534,7252,5.336254416659566
ID163718665,4,6786,"6275, 7880",6.2226747717721675
ID873887620,4,"7188, 5726","5625, 5322",2.72369492605294
ID789855709,3,6088,"6122, 7803",2.4866815300461647
ID350830685,Not specified,"7867, 7625, 6959","6149, 7134, 6894",5.078659378993797
ID885079580,5,"5391, 5856, 5239","6565, 5216, 5659",4.130546943546544
ID694742255,4,"5990, 7692, 6415","6784, 7823, 7706",3.624859817156056
ID31026140,1,"5038, 7368, 7409, 6013","7353, 7649, 5040, 6634",3.2275700557976466
ID874616630,Not specified,"5957, 7971, 7098, 6281","6200, 7836, 7919, 6010, 5130",3.704275863084283
ID586328361,2,"5971, 6495, 6103","5175, 6602, 6525",1.6289375635171286
ID352081295,5,7933,"5230, 5849",5.269732283237021
ID739252937,3,5565,"6477, 5716",2.5629250565329555
ID560048540,1,"5425, 5894, 6991","7422, 6256, 6912",2.8664942036739904
ID700999380,3,6457,"6659, 6188",2.9255690713844835
ID474302205,2,7603,6145,4.443767352422323
ID379340828,1,"5718, 6300, 7685, 6183","6596, 5680, 7298, 6813",1.6902389935036013
ID150047511,1,6250,5596,4.807418863164199
ID580579081,2,"6960, 7639, 7598","5953, 6372, 7316",5.630778092111437
ID563586006,4,5424,7285,0.71642483080895
ID179424397,3,"6661, 7230, 6365, 5048","7770, 6943, 5403, 7877, 5770",2.2705012079269453
ID188204492,5,"5855, 6017, 5775, 5092","7882, 7987, 7075, 7612, 5250",7.220489578066956
ID386344242,1,5950,5563,2.6375745995465225
ID470134532,4,5960,5127,6.557224677576893
ID262503393,3,6095,5326,1.3657534380072436
ID119733674,5,"6659, 5223","7507, 7976",1.2267088916461544
ID658186134,1,6409,5255,3.5939102057955186
ID16717108,1,"5517, 5570, 6109","7144, 5910, 6940",5.737246028048117
ID55627965,Not specified,"7101, 7893, 6608, 5095, 5203, 6400, 7687","7722, 5894, 7179, 7177, 7570, 7880, 7648, 7621",1.316587011453178
ID529827773,4,5893,"7623, 7975",5.449870619352401
ID210365216,Not specified,"7852, 5596, 5384, 6973, 7071, 7395, 5656","7094, 7338, 7731, 7339, 7063, 5493, 7665, 5148",3.00915142314138
ID325342013,Not specified,"5154, 7071","5848, 6680",1.1766435478106514
ID124467904,2,6228,7190,2.611337633874364
ID815055802,4,"6999, 5672, 6351, 6466","5679, 5181, 6162, 7440",3.796405544416716
ID958267094,5,"7195, 5381","5856, 7387",4.0529501244901205
ID586998935,4,"7170, 7112","5248, 7676",3.513513664611652
ID179513920,1,5405,5383,5.411343317522676
ID844784888,Not specified,7462,6339,5.661993452467337
ID164785934,4,"5291, 6014, 7941, 6160, 6059, 7540","7257, 6111, 7918, 6031, 6366, 7811",3.6726752300558396
ID185328960,Not specified,"7775, 6335, 7354, 6213, 7927, 5866","6794, 6690, 5891, 7730, 7359, 5812",1.7386067401041985
ID59172938,2,7360,5770,3.5781840487968646
ID71531952,5,7188,5410,3.82502371731892
ID637755781,3,7569,5129,4.882932327395646
ID669291960,1,7880,6029,4.602429464589081
ID490880338,2,6421,"6704, 6631",6.959212103190559
ID569621282,Not specified,7198,5466,2.5283006540550224
ID40517256,3,6939,7437,2.475572446830431
ID286041252,1,"7028, 5827, 6391, 6886","5691, 6985, 6809, 6751",4.075391793898098
ID236248129,5,5338,6386,0.0
ID556580408,2,6139,6754,2.2383584398533865
ID867998140,4,6739,7349,3.412548321062974
ID403276043,4,"5477, 7300, 7043, 7341","5238, 6369, 6347, 6532",3.0010098033630026
ID472868898,Not specified,6312,7563,5.364082985388894
ID75588212,3,"6858, 7401, 5614","6940, 5547, 7747",2.1737580146290427
ID819376169,1,7899,6174,4.483642401940435
ID464517689,Not specified,6470,5534,2.8200570688301854
ID771370667,3,"5633, 6044, 6544, 5245, 7024, 7480","6715, 7750, 5561, 7350, 5106, 7868",3.716468160640632
ID830863367,1,7654,"7584, 5562",2.342841124919203
ID402932567,5,"6656, 6578, 5227","7294, 7833, 7653",7.775934528384842
ID716804600,3,"5974, 7016, 6950, 6194, 6147, 6947, 6977","6090, 6282, 5255, 7001, 5747, 6063, 7912, 6871",3.581164484545411
ID466692509,5,"6038, 6302, 7633, 7140","6156, 5077, 7609, 5227, 6516",6.879698713161677
ID222985485,4,"7834, 7338","6153, 6705",3.190324708079198
ID930675159,1,"7299, 7943, 5662, 6208, 6087, 6369, 5806","5395, 5557, 6323, 6120, 5145, 7558, 7226, 7635",2.5156807378969606
ID232110773,Not specified,6636,5274,1.979018172880782
ID792747268,2,"7924, 5554, 7501","7028, 7565, 5825",4.027784944897437
ID796995688,2,"6413, 5190, 7449","7141, 6981, 5409",3.9238495171221524
ID676510361,1,"5798, 5683, 7207","6691, 5460, 7025",4.909875645835254
ID26840493,4,"5154, 5941, 7792, 7976, 7718, 5876","5925, 5317, 6308, 7923, 7766, 6849",3.1104564377085926
ID355544865,3,"6356, 6863, 5449, 5282, 7495, 6173, 7333","6896, 7749, 5521, 6834, 5069, 7551, 6276, 6441",4.417069327306408
ID738741448,2,"6228, 5556, 5986, 5137","5562, 5107, 6173, 6140, 6116",3.11271000693243
ID902824255,1,"5439, 5359, 5364, 5835, 5191, 6528, 7908","6794, 5393, 7747, 6036, 7540, 6629, 5419, 6271",4.202612812594904
ID42632443,5,7122,6652,9.52546478064144
ID600220687,Not specified,6913,"6572, 5003",2.680024447306735
ID8922455,Not specified,"7056, 6941, 5367","5219, 7967, 6661",1.8808736317524648
ID424567018,3,"7586, 7664","7527, 7890, 7853",0.3670881770351967
ID271963149,1,"6706, 5896, 7250, 7633, 5049","6608, 7623, 5917, 5565, 7549",3.666469868383783
ID772514444,Not specified,"6306, 5974, 7087","5923, 7760, 7051",4.908416095214067
ID345893462,Not specified,"7892, 6254","6714, 7344",1.5255570503520883
ID333971851,4,"6686, 7000, 5426, 5494, 5602","7653, 7782, 6385, 7610, 6491",2.4261807974188523
ID407085061,5,"7712, 5388, 6273","6084, 5241, 7502",2.4224099400600627
ID899779631,3,5507,"5811, 6662",4.396659723522502
ID984904183,4,"5779, 5295, 7552, 6425, 6738, 7650, 6343","7956, 6841, 6229, 5242, 5183, 7039, 6210, 5988",1.7231164138768764
ID159181338,1,"5886, 6102, 5604, 5636","5573, 7548, 7104, 5953, 7908",5.86783460371664
ID459267443,5,"5286, 6235, 7970","6841, 6992, 5210",4.509804967484699
ID390760475,5,5070,6338,9.181405572319036
ID152549065,5,"6588, 6972, 6350, 6387, 5971","7280, 7617, 7103, 5102, 6681",2.3188651934697897
ID350698083,Not specified,"6039, 5781, 6496","5934, 5322, 5310",3.417575490649026
ID662993665,4,"7070, 5263, 5741","7513, 7949, 5821",2.9807455382610235
ID800373649,5,"6281, 6237, 6301, 6733, 5664, 5554, 5415","7605, 6294, 7799, 6247, 5298, 6765, 7897, 6098",4.036168510921501
ID704411735,1,5270,5289,2.7102128760228785
ID605450707,4,5273,5528,5.088724733579227
ID512499650,1,"7478, 6869, 7318, 7615","7257, 6020, 7787, 6845",2.7305062593680005
ID18407275,3,6309,"7329, 5451",4.896146786804145
ID66905059,2,"6290, 5053, 6538, 5643, 7951, 5954","5216, 6643, 6559, 6086, 6852, 7736",3.054746246618486
ID84108734,1,"5695, 6292, 6732","5892, 7410, 5505",3.667016855099319
ID992064137,3,"5227, 5091","6481, 5254",4.866984801914242
ID797311054,3,"7409, 5258, 6366, 6724","7487, 5827, 7480, 5734, 6845",4.075216793936099
ID299040489,2,5108,7877,4.460460179272484
ID150478930,5,7775,6047,0.12209141628384135
ID130009237,5,"7349, 7995, 6799, 5707, 7888, 5829","5779, 5887, 5251, 6408, 7947, 7731",3.5045966668666417
ID425789903,2,"6158, 6627","5404, 5408",7.13623843947612
ID287974310,Not specified,7301,7799,3.5482905019261444
ID115276917,4,"7139, 7010, 5975, 5383","5284, 5428, 5015, 7578, 7741",2.9832090618584153
ID577835632,4,"7448, 7175, 6686, 5494, 5671, 6125","5251, 7477, 5575, 6824, 6007, 6961",2.815820451756933
ID870299079,4,"6659, 5384, 7976, 6845","7024, 6780, 5277, 6181, 5067",3.231936521567064
ID79190451,1,5835,"5897, 6978",1.0529159253530276
ID719845655,Not specified,"5096, 5509, 7389, 7217, 5779, 7697","5799, 7578, 5249, 5367, 5926, 5012",5.74816298193315
ID439327239,5,"7863, 6894, 5157, 7966","6064, 5228, 6282, 6812, 5161",3.8592522027987894
ID281518673,1,"7668, 7263, 7513","6769, 5027, 7774",2.1865789423428885
ID760733205,3,"7225, 7155, 6018, 6105, 7716, 6957, 6964","5049, 6663, 7699, 7579, 5931, 5993, 6203, 7468",5.8578261816588775
ID892230684,5,7073,6195,4.491560728211976
ID808601745,2,6869,7563,5.1272075871410365
ID27512009,Not specified,"7224, 5465","5296, 6079, 7768",6.240065455133228
ID952953609,3,"7600, 7293","5434, 6794",2.975056574638768
ID519953336,5,"5419, 5833, 5119, 7397, 5706","5758, 5960, 5124, 6436, 7882",5.462269674253357
ID965738230,Not specified,"6717, 7032, 5427","7314, 5872, 7365",0.5148475287277402
ID901014250,2,6364,6244,6.321628065267702
ID617630019,Not specified,6576,6943,1.821840196306944
ID320385922,3,7403,5026,2.9703201607863723
ID686034958,3,5390,5880,3.9618200864819
ID174029994,3,"6935, 5225","5873, 7156, 5569",2.856994297231516
ID140534684,4,6657,"5691, 7174",1.0835257923399284
ID257357457,4,"7478, 6406, 7652","6927, 6608, 5565",1.9907770733504926
ID904240645,Not specified,7043,"5444, 5759",5.572024214184336
ID495312505,4,5807,"5471, 5417",3.3410094711051648
ID84871389,1,"6832, 7810, 7260, 6013","6143, 5157, 7218, 5636, 6484",2.824706528930378
ID202986422,2,5349,5880,4.3977202825719175
ID129428569,3,6691,7235,6.3398837043025065
ID371735782,2,"7817, 6971, 6847","5536, 7801, 6848",1.9395870458963689
ID56271660,3,5352,"5937, 5318",7.318350950587776
ID594618100,4,7446,6738,5.1862056951415365
ID693710228,5,5020,"5252, 7517",3.2189160451528265
ID715191726,2,"7774, 6920, 7613, 5342","6666, 6689, 7946, 6138, 6363",5.920284078003045
ID943921579,Not specified,"5445, 6821, 7709, 5934","5798, 7280, 7794, 6087, 7953",3.42521202015131
ID270550214,Not specified,7230,5303,1.3198294352520263
ID552063531,1,"6056, 7989, 7280, 7925, 6115, 5845, 6677, 7534, 7033","5013, 5434, 6215, 5878, 7387, 5722, 5899, 5381, 5668",2.4008915120053036
ID918707698,2,"6793, 6347, 6204, 7939, 6028, 7548, 6830, 6737, 5424","5089, 6943, 7720, 7341, 5069, 5183, 7283, 5735, 7470",1.363897869381872
ID460471877,5,7108,7890,1.8268941629885016
ID465891807,5,"6640, 7711, 7563","6046, 6794, 5654",4.992453939506441
ID215790034,1,6356,7101,4.96761793803453
ID964169813,5,"5383, 5375, 6116, 6657, 6788, 6835","6830, 5155, 7769, 7837, 6188, 7821",6.216256113694549
ID460139084,4,"6717, 5916, 5597, 7251","7096, 6950, 7148, 7774, 5283",3.6769602091936067
ID256009537,1,5832,"6967, 6261",3.4525641555844198
ID110860291,5,5135,5134,5.399494438263439
ID49250284,3,7678,6082,6.001462437508568
ID328098807,5,"5458, 5262, 5062, 6903, 6828, 5402, 5737, 5071, 5409","7979, 5769, 7858, 6770, 7369, 6714, 5205, 6104, 5295",2.053418069729334
ID824142436,1,6558,5965,6.130538693863484
ID302330625,2,5767,6282,4.9148684374931655
ID447765874,Not specified,6106,6859,3.5130771775291385
ID873438468,1,"7370, 6111","7674, 5334",1.0132864461314688
ID698228325,5,"6348, 6222, 7236","7724, 5826, 7909",5.076886083947962
ID481375097,3,"5543, 5931, 7468, 5633","7625, 7013, 7011, 5546, 5083",4.475211337519034
ID446067785,5,7122,6674,4.841028848502355
ID936057955,Not specified,"7637, 7024","7155, 5649",4.003264535732432
ID407592903,2,"5150, 6612, 7712","7852, 6659, 6457",0.6372776529557203
ID292748360,4,"6947, 7104","6373, 6101, 5700",2.2091035441027067
ID502132260,2,"6804, 7539, 7523","5529, 7357, 7756",3.7696693032119426
ID864165683,4,"5383, 5951, 6110","5263, 6236, 5808",3.407379921171744
ID655460535,4,"5899, 5381, 5316, 5935, 6104, 6844","7697, 7153, 6478, 5476, 7093, 6979",1.7172643787840276
ID776393078,3,"5194, 5710, 5267, 6078","7936, 7029, 5239, 6937, 5046",4.603520962237438
ID95078853,1,6542,"6604, 6728",5.756923393706743
ID300021574,2,7297,5076,1.1813024447482356
ID287433146,1,"5310, 5322, 7027, 6112, 5148","6571, 5211, 7507, 7205, 7260",4.041612440814982
ID327733846,Not specified,"7099, 6510, 6515, 6088","6290, 7676, 5387, 5084, 7403",4.114952340086795
ID869866965,Not specified,"7220, 6868, 6543, 6978, 6253","6598, 6864, 6966, 5127, 7961",3.463813162267276
ID669037442,1,"7860, 7722, 5206, 5730, 6553, 7927, 5972","6377, 7118, 7679, 6619, 5368, 6631, 7639, 5157",2.0096696206237916
ID108106733,1,6339,6980,2.2752632488004485
ID610045730,3,"6171, 6094, 6717, 6166","6650, 5003, 6746, 7084, 7204",2.914027182244409
ID661302826,Not specified,"6837, 7733, 6526","5965, 5028, 6626",1.9268915262353505
ID528537509,2,6910,"7442, 6463",2.965300669810815
ID569219511,3,"5831, 6006, 7892","7953, 7622, 6919",4.2548077317565145
ID464633520,3,5862,7824,5.756939899636932
ID612275618,Not specified,"6445, 5408, 6017, 5803, 7257, 7179, 7900","5300, 5805, 7821, 6582, 6485, 5482, 5817, 6723",4.314547792288404
ID998978192,5,"7445, 6986, 7989","6196, 5368, 6723",1.9447773221314562
ID57891688,5,7183,5422,4.663960331798753
ID898240319,5,"7701, 6960, 5340","5344, 7266, 7902",6.035885594277729
ID269578422,Not specified,"7237, 6249, 7451, 7814","6545, 6771, 5157, 5256, 6551",7.040974916298323
ID430281268,4,"7819, 6908, 6754, 5366","5972, 6932, 5422, 5644",2.5255426953165485
ID298324746,Not specified,"6173, 7233, 7956","6992, 5486, 7915",3.998411341973737
ID18286953,5,6571,7055,2.7159942272129074
ID160220064,5,"6050, 7280, 7952","5522, 7058, 7429",2.963449478084836
ID515128439,4,7683,5865,0.0
ID622200570,2,6352,6868,0.048730374782005814
ID167185758,4,7903,7231,2.357081325822601
ID719479436,2,5461,"5123, 7731",5.644682386221959
ID250821972,2,5874,7600,3.1690455547926755
ID971593498,Not specified,5350,"5419, 5298",3.77818493663214
ID321945265,Not specified,"5823, 7225, 7778","6194, 5231, 7095",5.314214692705245
ID787371945,3,"7585, 7343","7416, 6719",2.56196214079704
ID47913887,5,"5122, 6411, 6676","6502, 7339, 6799",4.439076640071687
ID987238873,5,7706,6398,2.1145869395692682
ID143806830,1,5109,7069,7.103586970437878
ID105853634,1,"5643, 5371","6936, 5753",2.229107807518366
ID194099258,1,6788,5297,5.078202112355714
ID915316187,3,5903,6039,1.703649463038317
ID316862550,4,6480,"5274, 7819",6.190848399780014
ID225020624,Not specified,"5763, 6768, 6246, 6080","5872, 5507, 7547, 5044, 7588",3.761775024173568
ID106332565,Not specified,6408,5907,4.091278362243087
ID612844666,4,6125,"6946, 7338",5.1838707730466105
ID923566690,5,6809,"7511, 6529",2.9419648136882683
ID413121970,Not specified,5640,"7921, 5824",2.509155723311881
ID930769951,Not specified,7169,7762,2.6838170814186864
ID907207284,1,5768,"5260, 5946",3.0962503420806304
ID87349523,Not specified,"5153, 5116, 5747, 6871","5842, 5846, 7644, 6807",3.827732496486285
ID346067234,2,5489,5460,3.0330597237364643
ID416947262,3,"5664, 5767, 5188, 5208","5515, 6503, 5983, 7820, 5545",3.185919990079475
ID75103235,4,5232,"6717, 5715",2.1271036906905056
ID804510155,1,5258,6543,5.536574331621626
ID753499884,5,"6829, 7977","6771, 5386",0.9790472651818724
ID274283689,Not specified,5867,"7966, 7978",8.05842288369789
ID504033644,3,7597,5755,3.380163335153901
ID680172012,1,7685,7506,0.8104994185207444
ID502176246,Not specified,"6888, 7369","7741, 6738, 6954",1.7566889833528
ID919809362,5,7314,5729,8.11083069225586
ID882348116,4,7580,"6736, 5613",3.203402260822082
ID516290554,1,"6911, 7294, 7057, 7200, 7782, 5173, 6281","5948, 7961, 5698, 5563, 5650, 7700, 7707, 6129",2.4235586678168395
ID190569034,5,"5249, 5328, 7509, 6371, 6564, 5130, 5493","7354, 7351, 5708, 6715, 7158, 7540, 6976, 7106",2.382029736024807
ID873799676,5,6735,7337,5.160708980573687
ID841307137,2,6800,5426,5.036603756801245
ID523195423,4,"7300, 7725, 7043, 7658","7167, 7773, 5763, 5066, 7674",2.945136392469876
ID231970164,2,5966,7828,6.71443289146174
ID349429547,1,7289,"5211, 5425",2.479744845493275
ID807341266,1,"5658, 7432, 7138, 5523","7513, 5170, 5932, 5549, 6846",2.4494898072946643
ID789103848,5,"7306, 7736, 5070","6909, 5920, 5445",4.111726349033919
ID604174747,3,"5078, 7801, 7347","7084, 6154, 6322",3.6189702469800946
ID425135680,1,7795,6699,3.324089002366083
ID525602949,1,"6306, 6966, 5865, 7025, 6991, 6595, 6038","5049, 6706, 7477, 5294, 6524, 7873, 7088, 6035",3.7156670404927277
ID482725620,5,5518,"5364, 7009",3.5429893244843953
ID600837821,4,"7605, 7005, 6992","5697, 5595, 7741",6.728502735337341
ID660800596,1,"5351, 5494, 6908","6663, 6796, 5911",2.5197019180056826
ID931476760,Not specified,"5083, 5586, 6492","6649, 6506, 7885",6.249822269487017
ID498963595,3,7250,6472,1.2503424818982736
ID704920582,4,"6018, 7631, 5445, 7192, 6533, 7092","6322, 6326, 5490, 7685, 5608, 6504",1.71023729443712
ID837671100,3,"6294, 5548, 6311","5089, 5476, 6737",4.1516157057648195
ID284756355,4,7013,6339,3.9856979643681725
ID259386186,5,5669,7797,0.0
ID634787111,2,"5064, 5908","6503, 5935",4.583836649758959
ID846102698,5,"7679, 6042, 5378","5956, 7781, 5727",3.4461216043876974
ID222231959,1,"7055, 5026, 5259","6090, 7226, 5293",5.2781534604852
ID894804887,3,"5363, 6688, 7023","6726, 7653, 6183",1.4168598621011652
ID711220450,Not specified,"6979, 5675","7170, 5371",0.0
ID123356201,4,6650,7964,3.440515906688863
ID433373693,2,5478,5306,6.907160356550382
ID403347867,1,5383,5556,4.399863764708638
ID788479335,3,"6354, 5171, 7146, 7937, 6688, 7520","7856, 5640, 7180, 6195, 5597, 7754",1.4286101126765087
ID682087299,Not specified,7981,"5632, 6411",4.454348183414108
ID380390789,1,7279,6922,3.008960037394951
ID499143589,5,7943,7566,1.679085408855451
ID466650351,2,"5520, 7202","6873, 7555",4.546610975200478
ID548179494,Not specified,6486,"7852, 5223",3.158858886589482
ID401605320,5,"5593, 5305, 5378, 7881, 7104, 7326, 5121","6994, 7142, 7281, 5086, 6745, 7145, 7099, 5892",7.399016138440119
ID132031568,3,"7082, 6185, 5967, 5426","7832, 5330, 7717, 7573",3.401369777372858
