Book ID,Book Genre,Barcode,Difficulty (Reader suggested),Number Of Words,Price (2017),Price (2018),Most Sold At,Number Sold
6112,9,#9-499795,1,488,36.53619629922991,38.10426622059487,EduBooks,2672
6113,19,#19-380638,3,2100,35.28837866402439,36.361831829637055,Daniel's Bookshop,2027
6114,16,#16-370042,2,4122,34.28571112680869,34.21624796301376,DHC-Online,910
6115,24,#24-421967,4,4014,8.565063055447904,8.994373495298277,DHC-Online,2574
6116,13,#13-306843,2,4865,4.032424081048728,4.7063821761554445,PythonBooks,4767
6117,6,#6-412783,2,171,45.896025431846425,47.25173440459881,Level 5 Daniel Shop,3268
6118,23,#23-345219,1,3901,21.446465050311467,22.5026011068395,EduBooks,2475
6119,3,#3-473144,3,4165,45.568350992511284,46.66506027173594,PythonBooks,3810
6120,14,#14-470229,3,1970,6.149301112020313,6.179115352787947,Daniel's Bookshop,2974
6121,16,#16-456238,3,4741,8.445722146425352,8.50239817336987,Level 5 Daniel Shop,4104
6122,12,#12-415447,3,625,45.85175766244631,47.61936574121301,Level 5 Daniel Shop,1864
6123,28,#28-451841,5,4345,38.60942777549896,39.235030380202346,PythonBooks,506
6124,4,#4-365168,5,1965,42.18976659940904,42.627384773846416,DHC-Online,108
6125,16,#16-368867,1,2881,21.797333262603825,23.273937158356716,DHC-Online,3733
6126,25,#25-383012,1,2572,13.909866719149633,14.670749199586371,PythonBooks,3223
6127,21,#21-461281,1,4919,29.73262845927628,29.8760420259648,Level 5 Daniel Shop,1065
6128,10,#10-438354,3,3255,31.914566816012034,32.46005302346028,Level 5 Daniel Shop,3722
6129,25,#25-326976,4,4607,15.670944958433397,15.96793337972047,Daniel's Bookshop,4916
6130,7,#7-314452,1,3907,4.384878575538619,6.140902986836045,Daniel's Bookshop,1893
6131,18,#18-321676,3,1005,15.212043576772272,17.005752880621408,Daniel's Bookshop,2640
6132,10,#10-427988,2,3450,1.2295916623492202,3.162267481799714,EduBooks,4852
6133,14,#14-319157,2,3448,36.70754454633199,37.91103959780533,DHC-Online,2044
6134,14,#14-433634,3,4417,12.98495027976617,14.316694266903987,Level 5 Daniel Shop,1093
6135,2,#2-336974,2,4688,44.16607882437709,44.72243999380676,EduBooks,2718
6136,9,#9-386294,5,4040,1.3760977347570562,1.9830985469837656,EduBooks,2637
6137,19,#19-481723,4,1058,8.819718157631122,9.4812190408008,Level 5 Daniel Shop,1830
6138,5,#5-442373,2,4194,13.703523329191935,15.407098333866461,DHC-Online,3534
6139,10,#10-450117,1,1423,44.458814739095374,45.533438724968256,Level 5 Daniel Shop,673
6140,13,#13-492678,1,2594,15.209990258824096,14.875888812565174,PythonBooks,3161
6141,0,#0-475914,1,4596,11.512026178436864,12.546322677413446,EduBooks,2355
6142,18,#18-469479,2,2003,16.7112487907934,17.238597759228384,EduBooks,2584
6143,6,#6-332268,2,1354,11.863921192571292,11.616806374790984,PythonBooks,4090
6144,16,#16-339502,3,445,43.700169373957905,45.66723580003273,Daniel's Bookshop,1463
6145,18,#18-377465,2,583,11.403059270116836,12.842005343374542,Level 5 Daniel Shop,2201
6146,14,#14-462442,4,2988,47.92732085800925,49.42501163338614,PythonBooks,4005
6147,28,#28-365000,1,594,15.004919356272191,15.55392699513239,Level 5 Daniel Shop,300
6148,16,#16-408440,2,522,30.59424773581685,31.81222343436742,PythonBooks,3430
6149,6,#6-457579,5,2446,23.224105037972286,23.679217294870444,PythonBooks,3074
6150,1,#1-495393,2,4776,28.13752301159456,29.184995254411312,PythonBooks,2219
6151,15,#15-403836,1,1783,41.53148816498465,41.79443495061111,EduBooks,2059
6152,5,#5-382438,2,2269,46.9312135751193,46.87602973591026,Level 5 Daniel Shop,770
6153,16,#16-430001,1,4826,9.223958782085502,9.155820499712092,Daniel's Bookshop,4137
6154,15,#15-302358,2,1050,15.39450340821069,16.17114252478665,PythonBooks,1180
6155,17,#17-305731,3,1135,18.444817989985776,19.54287665151376,EduBooks,3612
6156,10,#10-364034,5,1293,2.0830009207038516,3.3850707376217013,DHC-Online,2113
6157,0,#0-442937,5,4630,47.90802151970086,47.90902661249631,Level 5 Daniel Shop,1661
6158,10,#10-460550,3,2969,48.258681247949646,47.82766049963358,PythonBooks,1428
6159,15,#15-466652,3,372,22.684441570625935,24.276185915064843,Daniel's Bookshop,2281
6160,20,#20-315210,4,915,35.17440544722145,36.7843523483565,Level 5 Daniel Shop,1747
6161,9,#9-331711,2,4316,42.621696994258585,43.12610965902129,Level 5 Daniel Shop,648
6162,20,#20-404781,3,1616,23.20967966532944,24.863671997145918,Level 5 Daniel Shop,3492
6163,19,#19-494156,5,1097,41.70765364345602,41.37250123812325,EduBooks,3425
6164,21,#21-489715,4,941,17.38441675935858,17.301948171541344,PythonBooks,4404
6165,2,#2-407845,4,4004,16.466251485249224,16.040798007405076,PythonBooks,1419
6166,19,#19-455746,1,834,19.506172773140953,20.874628539643055,Level 5 Daniel Shop,2431
6167,8,#8-335380,1,4175,12.116218467681778,13.8120513646038,DHC-Online,3679
6168,18,#18-367002,3,1427,7.681148330989967,8.32981258752097,DHC-Online,2491
6169,14,#14-370971,1,579,16.080807920151337,15.865586362186917,EduBooks,2391
6170,3,#3-326924,2,2769,49.01532806622629,49.85959856314537,Level 5 Daniel Shop,570
6171,18,#18-403212,4,4267,14.640358850833305,16.452728031377475,PythonBooks,4300
6172,11,#11-419205,5,412,7.232859750341593,8.4854384619513,EduBooks,2212
6173,13,#13-470276,1,4041,15.236968165929255,14.833050785643602,EduBooks,3324
6174,24,#24-380947,5,3735,10.325219473996194,9.873392175430304,DHC-Online,3479
6175,2,#2-345281,5,1142,13.634961023789156,13.89081223715173,EduBooks,3301
6176,0,#0-377834,1,4095,24.834766551091775,26.332902489625827,Level 5 Daniel Shop,2794
6177,15,#15-474101,3,1021,43.92053551994638,45.79575175003214,EduBooks,3911
6178,16,#16-474991,2,2397,6.753951449544585,7.497085204607162,Daniel's Bookshop,1334
6179,17,#17-438105,5,1784,22.868731536028953,22.405025584087703,Daniel's Bookshop,196
6180,18,#18-439853,1,1458,42.68779799880217,44.38406236127121,PythonBooks,3842
6181,8,#8-353208,1,683,46.574259221326805,47.41928684281712,PythonBooks,2229
6182,10,#10-446708,1,300,35.47541137138463,35.87022302295584,DHC-Online,3890
6183,29,#29-467164,2,4525,44.87649360526495,44.95927388694419,Level 5 Daniel Shop,3144
6184,22,#22-491642,3,4784,42.60668777024733,43.77246564002887,DHC-Online,984
6185,0,#0-343427,3,4520,38.107627178716164,37.708236606528736,EduBooks,2891
6186,18,#18-494059,5,1866,28.60869705882203,28.182415168492273,Level 5 Daniel Shop,2689
6187,21,#21-350050,4,2311,19.569445503304816,19.55702934564011,Daniel's Bookshop,1203
6188,23,#23-329844,5,1684,22.62623006114237,22.90244368067249,DHC-Online,569
6189,3,#3-489036,3,4523,33.21590124811708,34.140459037855074,PythonBooks,2766
6190,25,#25-469491,4,391,43.61556508091544,43.1441423297788,Daniel's Bookshop,3313
6191,0,#0-327750,5,952,40.506180339959975,41.871955235566304,Level 5 Daniel Shop,578
6192,13,#13-445704,4,724,29.579202793941608,31.299531495632845,Level 5 Daniel Shop,115
6193,10,#10-401312,3,2933,25.299009835786237,26.993654260215152,PythonBooks,4200
6194,28,#28-406065,3,2475,44.11046818795415,44.71502624547931,PythonBooks,3593
6195,18,#18-389785,4,4126,20.77250773574627,20.517132087200732,DHC-Online,3697
6196,24,#24-402113,4,2174,14.780666135924104,16.304822529288035,PythonBooks,3986
6197,4,#4-424017,4,4403,18.67959597907821,20.08866117789118,Level 5 Daniel Shop,2173
6198,14,#14-473002,4,3827,30.42029514126028,30.39027341180624,PythonBooks,1687
6199,1,#1-484601,3,3478,20.06300361061039,21.924419470095888,Daniel's Bookshop,2706
6200,28,#28-375972,2,4873,14.02750162436769,13.74964108308186,Level 5 Daniel Shop,3487
6201,10,#10-463358,1,4099,4.589642035574404,4.839085597345097,EduBooks,3227
6202,23,#23-466250,3,3997,6.084153646873874,6.402967847044302,PythonBooks,4723
6203,30,#30-477660,1,679,8.21270547717112,10.141080427020249,Daniel's Bookshop,2899
6204,11,#11-307184,1,840,8.783372341869022,9.521510069617001,EduBooks,4055
6205,12,#12-332789,3,4681,4.813140367486754,4.844719226488971,Daniel's Bookshop,1420
6206,21,#21-498606,2,1831,25.647838251081684,27.54129282049987,Level 5 Daniel Shop,4921
6207,4,#4-317048,4,138,17.335533475746015,17.98979184818179,Daniel's Bookshop,557
6208,5,#5-362518,1,2270,21.483950098282993,21.596275801206453,PythonBooks,4857
6209,13,#13-337632,3,1342,20.65098298493794,22.265646745640193,Daniel's Bookshop,1369
6210,8,#8-369600,2,2023,20.559654553158598,21.769717546981045,Daniel's Bookshop,3123
6211,9,#9-415653,3,3798,26.627756377849742,26.848175786484166,Level 5 Daniel Shop,542
6212,25,#25-375631,3,4609,18.311616580405673,19.647074435807497,Level 5 Daniel Shop,384
6213,9,#9-465664,1,3211,27.190336686452135,29.061771239328372,Daniel's Bookshop,1144
6214,10,#10-309110,5,3138,18.657892673944914,19.26223476718361,Daniel's Bookshop,1046
6215,14,#14-455573,3,4290,5.737481931270497,7.004916436118604,Level 5 Daniel Shop,1297
6216,5,#5-375344,5,1812,8.549719749934754,8.341756998592336,PythonBooks,2112
6217,30,#30-482822,4,3146,21.65489772563418,21.898022145464306,Level 5 Daniel Shop,1123
6218,21,#21-438655,2,4409,43.541153415874035,43.2004966955782,EduBooks,2192
6219,21,#21-404033,4,1996,9.716955166473104,9.26080880512118,Daniel's Bookshop,820
6220,18,#18-343245,5,2928,29.394290900956694,31.09093697221363,Level 5 Daniel Shop,2729
6221,1,#1-322700,4,1267,25.686930918405,27.027500146216,Daniel's Bookshop,4519
6222,20,#20-323684,4,4734,30.019660039448567,31.388847145724263,EduBooks,4989
6223,26,#26-432121,4,4736,17.788698431716156,18.211445668998294,DHC-Online,3353
6224,2,#2-315790,3,3142,42.05625909922538,41.99327405270914,EduBooks,1117
6225,20,#20-428395,5,2469,31.558997159781978,32.17067670163324,EduBooks,2460
6226,27,#27-335336,3,3646,19.343744672605247,20.004420625928667,EduBooks,4430
6227,25,#25-372838,4,3279,31.345907251531912,31.042253451031716,Level 5 Daniel Shop,503
6228,18,#18-339340,1,1983,20.233452685241105,20.483575064380826,DHC-Online,4346
6229,22,#22-412893,4,2818,13.778579718033493,15.15350038130045,DHC-Online,3827
6230,13,#13-497437,3,2791,12.922168516365232,12.863753804072875,PythonBooks,3429
6231,10,#10-327771,3,1793,23.80647212524412,25.743938935889826,Daniel's Bookshop,2106
6232,23,#23-470127,2,4488,2.073989587309313,3.790384758684041,Daniel's Bookshop,4702
6233,19,#19-325498,5,2631,32.52392862879371,34.22828580824512,DHC-Online,2692
6234,28,#28-361171,3,3096,49.23037337803698,49.58821573433303,Level 5 Daniel Shop,2937
6235,20,#20-309307,5,3749,41.204505945099456,40.91989643551919,EduBooks,1938
6236,6,#6-424063,1,1060,40.26197650016435,39.7660492617814,PythonBooks,4038
6237,28,#28-348939,4,4530,27.325887103409542,27.733100533226096,PythonBooks,2602
6238,6,#6-382875,1,992,24.28421051633875,23.870079964836084,PythonBooks,3785
6239,23,#23-421736,5,2154,29.151190997756885,28.930636603570065,EduBooks,1572
6240,23,#23-414082,4,159,44.84495412402993,44.55501175135195,Daniel's Bookshop,3821
6241,18,#18-377371,2,3270,5.287332561219807,5.558847034201115,PythonBooks,2884
6242,16,#16-461392,1,1831,41.77309558148185,41.33505340545137,Level 5 Daniel Shop,367
6243,1,#1-458430,3,2262,33.63502894674214,33.22189412287178,EduBooks,667
6244,6,#6-492215,2,734,33.359768207491854,34.88623612241743,DHC-Online,1917
6245,25,#25-305628,3,2865,33.629526597943865,35.340047885198864,PythonBooks,3785
6246,3,#3-440219,5,4143,32.55814119377342,32.82144514251517,Daniel's Bookshop,4099
6247,27,#27-412963,5,4201,14.375606250421553,14.366216983103516,DHC-Online,2344
6248,30,#30-498972,4,121,9.949275684241773,10.777053161292756,Daniel's Bookshop,1752
6249,3,#3-320387,2,1382,47.49677621347369,49.3892832717436,Daniel's Bookshop,3969
6250,26,#26-307482,1,3693,1.9805727174716998,2.03227392960975,PythonBooks,118
6251,16,#16-498043,1,3491,46.15734468210128,46.89808159470539,Daniel's Bookshop,1358
6252,29,#29-474662,5,3604,4.4400774104738785,6.170765570003921,Level 5 Daniel Shop,3563
6253,25,#25-419875,3,2477,48.64133428632289,48.30419998194252,Level 5 Daniel Shop,1182
6254,17,#17-303355,2,4522,34.506475639916125,34.85618317875057,PythonBooks,3262
6255,4,#4-395158,5,701,15.792564431072199,15.747397798921034,PythonBooks,3072
6256,24,#24-439775,5,2723,5.234328967962103,5.402953900457518,EduBooks,4320
6257,5,#5-308515,1,2058,38.85616009792773,38.7049456878601,PythonBooks,910
6258,6,#6-326541,3,561,18.318084756919934,18.537201305849223,Level 5 Daniel Shop,3778
6259,10,#10-365278,2,1675,19.188544140968784,20.69001039189912,Level 5 Daniel Shop,4335
6260,2,#2-311990,5,2511,19.743476231674077,19.282312875754812,Level 5 Daniel Shop,3624
6261,3,#3-392755,2,2962,17.606555759140942,18.989553329175994,Level 5 Daniel Shop,772
6262,9,#9-323220,3,3417,14.485545694927835,16.116078965503807,DHC-Online,4301
6263,20,#20-466556,4,448,7.050984885631176,7.4630740075035265,EduBooks,4702
6264,11,#11-354855,4,4852,12.05642499882149,12.301403456611638,Daniel's Bookshop,4921
6265,11,#11-340325,3,1933,11.67240640355569,12.396995207736818,EduBooks,3202
6266,2,#2-497479,1,1245,36.59897514674703,37.52232142668201,DHC-Online,1168
6267,28,#28-359317,4,2766,7.3433375909487,8.964125608204185,Daniel's Bookshop,2714
6268,26,#26-475702,5,1716,15.452216133051035,16.293836183200067,Daniel's Bookshop,4147
6269,5,#5-483766,4,1967,10.412683798222742,11.184763874746729,Level 5 Daniel Shop,1111
6270,24,#24-318612,5,4191,15.677130748453703,16.69046154393784,EduBooks,3796
6271,27,#27-314193,3,4239,45.512177098052625,46.25598382939848,DHC-Online,2817
6272,24,#24-378611,5,1038,6.862004455244555,7.5222398535061785,Level 5 Daniel Shop,2690
6273,2,#2-437434,3,264,24.478017137293595,24.984953972836554,Level 5 Daniel Shop,3459
6274,4,#4-445554,3,367,49.915126218719394,50.12270679299803,Daniel's Bookshop,3838
6275,22,#22-392548,2,3881,25.736470902680928,26.04806776643215,EduBooks,4317
6276,8,#8-442524,1,755,25.488407219450547,25.17318556840571,PythonBooks,3578
6277,29,#29-480580,1,4613,47.0856633101711,47.437027639572534,Level 5 Daniel Shop,3497
6278,29,#29-468447,5,3183,15.643465844779586,16.4193402378149,Level 5 Daniel Shop,4995
6279,29,#29-380182,2,3567,39.060372832160226,40.52250877403553,Daniel's Bookshop,3469
6280,5,#5-494837,1,1866,20.019770429179463,21.027714795256262,Level 5 Daniel Shop,4115
6281,28,#28-384588,5,1156,34.36704412027503,35.537736850671166,EduBooks,583
6282,14,#14-464032,5,4200,25.80594795165118,27.62661305288334,EduBooks,4018
6283,22,#22-455611,1,610,8.362229445940129,9.26018038419951,PythonBooks,2036
6284,3,#3-408528,3,2761,19.581312435897786,21.512945225616814,Daniel's Bookshop,1392
6285,1,#1-454115,2,4605,8.594900439697708,9.113175384173205,DHC-Online,2382
6286,14,#14-343406,1,2714,5.16344943606757,5.04409098592795,EduBooks,4432
6287,8,#8-314066,3,3591,16.087435994211617,16.813352385237238,DHC-Online,1006
6288,3,#3-390880,4,1267,22.932218401268976,22.598380398812104,DHC-Online,3884
6289,11,#11-390767,5,2922,48.526536615224245,48.85730542259991,Level 5 Daniel Shop,2484
6290,12,#12-487637,2,4232,43.72408959249701,44.13357183161671,Level 5 Daniel Shop,1203
6291,8,#8-457832,2,166,16.36958960946173,16.528705548440225,Level 5 Daniel Shop,303
6292,18,#18-420789,3,1857,20.19864320637,20.46984615576212,Daniel's Bookshop,3511
6293,30,#30-423355,3,1601,2.8054543662205957,2.3490128597758804,Daniel's Bookshop,3492
6294,22,#22-433832,5,1616,10.90100174213758,11.050866456124107,EduBooks,2106
6295,23,#23-473693,2,2163,33.94680907832731,34.99503793809439,PythonBooks,4646
6296,29,#29-381443,1,4299,18.57037911108605,18.72826264266877,Daniel's Bookshop,868
6297,16,#16-386345,3,1067,41.32520825844442,43.20288854156835,EduBooks,2474
6298,10,#10-411818,3,4886,21.820155073899294,22.927950152632864,DHC-Online,2651
6299,6,#6-453478,5,2746,10.743517175415363,10.401217885914216,Level 5 Daniel Shop,2207
6300,29,#29-364115,4,1046,2.073677482369431,2.514398802984963,Daniel's Bookshop,4532
6301,28,#28-304775,5,1750,8.308719349012627,9.826226284140889,Level 5 Daniel Shop,4355
6302,16,#16-373811,1,4067,29.72767206051464,30.51972310961589,EduBooks,2408
6303,0,#0-394090,5,2915,28.906497599411004,30.43264218874036,Level 5 Daniel Shop,560
6304,19,#19-410096,3,2505,3.6700432173427426,3.1754602734715953,PythonBooks,3862
6305,11,#11-338081,4,4936,15.415992262468196,17.01224619340974,PythonBooks,3784
6306,28,#28-324703,4,4561,44.50476397100551,45.13461378510693,Daniel's Bookshop,4197
6307,24,#24-494062,3,3426,1.2582949963290977,2.262096988363184,DHC-Online,4955
6308,4,#4-341386,4,2999,5.387211093251551,5.435721508895477,Level 5 Daniel Shop,943
6309,20,#20-431300,5,2567,1.6528808840199112,2.3829822292320992,EduBooks,2201
6310,7,#7-325450,2,1692,34.93281108513059,36.51172982247598,EduBooks,4956
6311,22,#22-471436,1,1741,30.19560329413091,31.756803126518015,EduBooks,2668
6312,6,#6-476001,5,4244,14.060511694232833,14.79648755079073,EduBooks,101
6313,20,#20-422281,4,292,24.924654864600054,24.53519779604865,PythonBooks,1169
6314,28,#28-437149,4,2231,19.82942854356422,21.682646336699207,Level 5 Daniel Shop,3497
6315,1,#1-344919,4,4776,9.716841274594096,11.440058909974244,EduBooks,3646
6316,21,#21-392104,1,1778,13.69688632651478,13.355314720934954,Daniel's Bookshop,2235
6317,29,#29-343013,5,1145,19.7732368593916,21.228340731360696,EduBooks,3034
6318,26,#26-328332,3,3992,45.03047571046494,45.209306143018836,Daniel's Bookshop,600
6319,19,#19-333662,5,3287,20.27834014486057,21.593976089725544,EduBooks,127
6320,9,#9-469357,4,3476,27.581931645044296,28.483698503516287,DHC-Online,1842
6321,4,#4-370026,4,721,27.6589166609628,27.743423913748575,Daniel's Bookshop,3806
6322,15,#15-449481,2,4269,13.989717883448378,15.98811055636795,EduBooks,3940
6323,11,#11-434584,1,4281,49.44269897573684,49.01187052485109,Level 5 Daniel Shop,2356
6324,11,#11-400374,2,278,49.25702781504357,49.39327536040134,PythonBooks,332
6325,20,#20-448839,4,2201,17.492410493104174,17.613311159253083,Level 5 Daniel Shop,1081
6326,15,#15-351970,3,4032,24.340448558093314,24.706488580805054,DHC-Online,2930
6327,17,#17-495412,4,3054,32.86900956537601,33.552018271179946,Level 5 Daniel Shop,2145
6328,11,#11-443746,2,963,14.419664994799744,15.825313622754305,EduBooks,210
6329,3,#3-347241,5,2147,10.730179977123594,11.167230804791268,Level 5 Daniel Shop,3588
6330,16,#16-374168,3,747,25.400573117355755,27.32583281073659,Level 5 Daniel Shop,3745
6331,13,#13-374318,4,4809,38.68836452118063,39.94007566743085,Daniel's Bookshop,4306
6332,13,#13-363398,3,1477,16.606782761789436,16.916789226514723,Level 5 Daniel Shop,1426
6333,0,#0-366124,1,756,16.51012264157875,17.55000800301552,Daniel's Bookshop,4056
6334,29,#29-392457,2,2942,2.8874983020410827,3.1361051446340853,Level 5 Daniel Shop,3942
6335,9,#9-488498,5,2119,32.63680171444674,33.479281075751565,EduBooks,4097
6336,27,#27-362055,1,4348,15.90928628460512,15.831259753170482,DHC-Online,413
6337,17,#17-354242,2,3990,38.71807007557852,39.987027943209455,EduBooks,4128
6338,5,#5-449786,5,2917,16.95007449182047,18.165186610795494,Daniel's Bookshop,2104
6339,10,#10-401486,2,536,5.321390930757483,5.467926728655256,PythonBooks,815
6340,25,#25-365010,4,4610,10.887253931760377,10.65155202252571,PythonBooks,2724
